source,target,rate,type
H75|Compromised,H66|Compromised,0.005,spatial
H75|Compromised,H67|Compromised,0.005,spatial
H75|Compromised,H68|Compromised,0.005,spatial
H75|Compromised,H69|Compromised,0.005,spatial
H75|Compromised,H70|Compromised,0.005,spatial
H75|Compromised,H71|Compromised,0.005,spatial
H75|Compromised,H72|Compromised,0.005,spatial
H75|Compromised,H73|Compromised,0.005,spatial
H75|Compromised,H74|Compromised,0.005,spatial
H75|Compromised,H76|Compromised,0.005,spatial
H75|Compromised,H77|Compromised,0.005,spatial
H75|Compromised,H78|Compromised,0.005,spatial
H75|Compromised,H79|Compromised,0.005,spatial
H75|Compromised,H80|Compromised,0.005,spatial
H75|Compromised,H81|Compromised,0.005,spatial
H75|Compromised,H82|Compromised,0.005,spatial
H75|Compromised,H83|Compromised,0.005,spatial
H75|Compromised,H84|Compromised,0.005,spatial
H75|Compromised,H85|Compromised,0.005,spatial
H75|Compromised,H86|Compromised,0.005,spatial
H75|Compromised,H87|Compromised,0.005,spatial
H75|Compromised,H88|Compromised,0.005,spatial
H76|Normal,H76|Compromised,0.04082199452025513,internal
H76|Compromised,H76|Down,0.09431067947124132,internal
H76|Down,H76|Mitigated,0.07257069283483544,internal
H76|Mitigated,H76|Recovered,0.07257069283483544,internal
H76|Compromised,H0|Compromised,0.005,spatial
H76|Compromised,H1|Compromised,0.005,spatial
H76|Compromised,H2|Compromised,0.005,spatial
H76|Compromised,H3|Compromised,0.005,spatial
H76|Compromised,H4|Compromised,0.005,spatial
H76|Compromised,H5|Compromised,0.005,spatial
H76|Compromised,H6|Compromised,0.005,spatial
H76|Compromised,H7|Compromised,0.005,spatial
H76|Compromised,H8|Compromised,0.005,spatial
H76|Compromised,H9|Compromised,0.005,spatial
H76|Compromised,H10|Compromised,0.005,spatial
H76|Compromised,H11|Compromised,0.005,spatial
H76|Compromised,H12|Compromised,0.005,spatial
H76|Compromised,H13|Compromised,0.005,spatial
H76|Compromised,H14|Compromised,0.005,spatial
H76|Compromised,H15|Compromised,0.005,spatial
H76|Compromised,H16|Compromised,0.005,spatial
H76|Compromised,H17|Compromised,0.005,spatial
H76|Compromised,H18|Compromised,0.005,spatial
H76|Compromised,H19|Compromised,0.005,spatial
H76|Compromised,H20|Compromised,0.005,spatial
H76|Compromised,H21|Compromised,0.005,spatial
H76|Compromised,H22|Compromised,0.005,spatial
H76|Compromised,H23|Compromised,0.005,spatial
H76|Compromised,H24|Compromised,0.005,spatial
H76|Compromised,H25|Compromised,0.005,spatial
H76|Compromised,H26|Compromised,0.005,spatial
H76|Compromised,H27|Compromised,0.005,spatial
H76|Compromised,H28|Compromised,0.005,spatial
H76|Compromised,H29|Compromised,0.005,spatial
H76|Compromised,H30|Compromised,0.005,spatial
H76|Compromised,H31|Compromised,0.005,spatial
H76|Compromised,H32|Compromised,0.005,spatial
H76|Compromised,H33|Compromised,0.005,spatial
H76|Compromised,H34|Compromised,0.005,spatial
H76|Compromised,H35|Compromised,0.005,spatial
H76|Compromised,H36|Compromised,0.005,spatial
H76|Compromised,H37|Compromised,0.005,spatial
H76|Compromised,H38|Compromised,0.005,spatial
H76|Compromised,H39|Compromised,0.005,spatial
H76|Compromised,H40|Compromised,0.005,spatial
H76|Compromised,H41|Compromised,0.005,spatial
H76|Compromised,H42|Compromised,0.005,spatial
H76|Compromised,H43|Compromised,0.005,spatial
H76|Compromised,H44|Compromised,0.005,spatial
H76|Compromised,H45|Compromised,0.005,spatial
H76|Compromised,H46|Compromised,0.005,spatial
H76|Compromised,H47|Compromised,0.005,spatial
H76|Compromised,H48|Compromised,0.005,spatial
H76|Compromised,H49|Compromised,0.005,spatial
H76|Compromised,H50|Compromised,0.005,spatial
H76|Compromised,H51|Compromised,0.005,spatial
H76|Compromised,H52|Compromised,0.005,spatial
H76|Compromised,H53|Compromised,0.005,spatial
H76|Compromised,H54|Compromised,0.005,spatial
H76|Compromised,H55|Compromised,0.005,spatial
H76|Compromised,H56|Compromised,0.005,spatial
H76|Compromised,H57|Compromised,0.005,spatial
H76|Compromised,H58|Compromised,0.005,spatial
H76|Compromised,H59|Compromised,0.005,spatial
H76|Compromised,H60|Compromised,0.005,spatial
H76|Compromised,H61|Compromised,0.005,spatial
H76|Compromised,H62|Compromised,0.005,spatial
H76|Compromised,H63|Compromised,0.005,spatial
H76|Compromised,H64|Compromised,0.005,spatial
H76|Compromised,H65|Compromised,0.005,spatial
H76|Compromised,H66|Compromised,0.005,spatial
H76|Compromised,H67|Compromised,0.005,spatial
H76|Compromised,H68|Compromised,0.005,spatial
H76|Compromised,H69|Compromised,0.005,spatial
H76|Compromised,H70|Compromised,0.005,spatial
H76|Compromised,H71|Compromised,0.005,spatial
H76|Compromised,H72|Compromised,0.005,spatial
H76|Compromised,H73|Compromised,0.005,spatial
H76|Compromised,H74|Compromised,0.005,spatial
H76|Compromised,H75|Compromised,0.005,spatial
H76|Compromised,H77|Compromised,0.005,spatial
H76|Compromised,H78|Compromised,0.005,spatial
H76|Compromised,H79|Compromised,0.005,spatial
H76|Compromised,H80|Compromised,0.005,spatial
H76|Compromised,H81|Compromised,0.005,spatial
H76|Compromised,H82|Compromised,0.005,spatial
H76|Compromised,H83|Compromised,0.005,spatial
H76|Compromised,H84|Compromised,0.005,spatial
H76|Compromised,H85|Compromised,0.005,spatial
H76|Compromised,H86|Compromised,0.005,spatial
H76|Compromised,H87|Compromised,0.005,spatial
H76|Compromised,H88|Compromised,0.005,spatial
H77|Normal,H77|Compromised,0.04082199452025513,internal
H77|Compromised,H77|Down,0.09431067947124132,internal
H77|Down,H77|Mitigated,0.07257069283483544,internal
H77|Mitigated,H77|Recovered,0.07257069283483544,internal
H77|Compromised,H0|Compromised,0.005,spatial
H77|Compromised,H1|Compromised,0.005,spatial
H77|Compromised,H2|Compromised,0.005,spatial
H77|Compromised,H3|Compromised,0.005,spatial
H77|Compromised,H4|Compromised,0.005,spatial
H77|Compromised,H5|Compromised,0.005,spatial
H77|Compromised,H6|Compromised,0.005,spatial
H77|Compromised,H7|Compromised,0.005,spatial
H77|Compromised,H8|Compromised,0.005,spatial
H77|Compromised,H9|Compromised,0.005,spatial
H77|Compromised,H10|Compromised,0.005,spatial
H77|Compromised,H11|Compromised,0.005,spatial
H77|Compromised,H12|Compromised,0.005,spatial
H77|Compromised,H13|Compromised,0.005,spatial
H77|Compromised,H14|Compromised,0.005,spatial
H77|Compromised,H15|Compromised,0.005,spatial
H77|Compromised,H16|Compromised,0.005,spatial
H77|Compromised,H17|Compromised,0.005,spatial
H77|Compromised,H18|Compromised,0.005,spatial
H77|Compromised,H19|Compromised,0.005,spatial
H77|Compromised,H20|Compromised,0.005,spatial
H77|Compromised,H21|Compromised,0.005,spatial
H77|Compromised,H22|Compromised,0.005,spatial
H77|Compromised,H23|Compromised,0.005,spatial
H77|Compromised,H24|Compromised,0.005,spatial
H77|Compromised,H25|Compromised,0.005,spatial
H77|Compromised,H26|Compromised,0.005,spatial
H77|Compromised,H27|Compromised,0.005,spatial
H77|Compromised,H28|Compromised,0.005,spatial
H77|Compromised,H29|Compromised,0.005,spatial
H77|Compromised,H30|Compromised,0.005,spatial
H77|Compromised,H31|Compromised,0.005,spatial
H77|Compromised,H32|Compromised,0.005,spatial
H77|Compromised,H33|Compromised,0.005,spatial
H77|Compromised,H34|Compromised,0.005,spatial
H77|Compromised,H35|Compromised,0.005,spatial
H77|Compromised,H36|Compromised,0.005,spatial
H77|Compromised,H37|Compromised,0.005,spatial
H77|Compromised,H38|Compromised,0.005,spatial
H77|Compromised,H39|Compromised,0.005,spatial
H77|Compromised,H40|Compromised,0.005,spatial
H77|Compromised,H41|Compromised,0.005,spatial
H77|Compromised,H42|Compromised,0.005,spatial
H77|Compromised,H43|Compromised,0.005,spatial
H77|Compromised,H44|Compromised,0.005,spatial
H77|Compromised,H45|Compromised,0.005,spatial
H77|Compromised,H46|Compromised,0.005,spatial
H77|Compromised,H47|Compromised,0.005,spatial
H77|Compromised,H48|Compromised,0.005,spatial
H77|Compromised,H49|Compromised,0.005,spatial
H77|Compromised,H50|Compromised,0.005,spatial
H77|Compromised,H51|Compromised,0.005,spatial
H77|Compromised,H52|Compromised,0.005,spatial
H77|Compromised,H53|Compromised,0.005,spatial
H77|Compromised,H54|Compromised,0.005,spatial
H77|Compromised,H55|Compromised,0.005,spatial
H77|Compromised,H56|Compromised,0.005,spatial
H77|Compromised,H57|Compromised,0.005,spatial
H77|Compromised,H58|Compromised,0.005,spatial
H77|Compromised,H59|Compromised,0.005,spatial
H77|Compromised,H60|Compromised,0.005,spatial
H77|Compromised,H61|Compromised,0.005,spatial
H77|Compromised,H62|Compromised,0.005,spatial
H77|Compromised,H63|Compromised,0.005,spatial
H77|Compromised,H64|Compromised,0.005,spatial
H77|Compromised,H65|Compromised,0.005,spatial
H77|Compromised,H66|Compromised,0.005,spatial
H77|Compromised,H67|Compromised,0.005,spatial
H77|Compromised,H68|Compromised,0.005,spatial
H77|Compromised,H69|Compromised,0.005,spatial
H77|Compromised,H70|Compromised,0.005,spatial
H77|Compromised,H71|Compromised,0.005,spatial
H77|Compromised,H72|Compromised,0.005,spatial
H77|Compromised,H73|Compromised,0.005,spatial
H77|Compromised,H74|Compromised,0.005,spatial
H77|Compromised,H75|Compromised,0.005,spatial
H77|Compromised,H76|Compromised,0.005,spatial
H77|Compromised,H78|Compromised,0.005,spatial
H77|Compromised,H79|Compromised,0.005,spatial
H77|Compromised,H80|Compromised,0.005,spatial
H77|Compromised,H81|Compromised,0.005,spatial
H77|Compromised,H82|Compromised,0.005,spatial
H77|Compromised,H83|Compromised,0.005,spatial
H77|Compromised,H84|Compromised,0.005,spatial
H77|Compromised,H85|Compromised,0.005,spatial
H77|Compromised,H86|Compromised,0.005,spatial
H77|Compromised,H87|Compromised,0.005,spatial
H77|Compromised,H88|Compromised,0.005,spatial
H78|Normal,H78|Compromised,0.04082199452025513,internal
H78|Compromised,H78|Down,0.09431067947124132,internal
H78|Down,H78|Mitigated,0.07257069283483544,internal
H78|Mitigated,H78|Recovered,0.07257069283483544,internal
H78|Compromised,H0|Compromised,0.005,spatial
H78|Compromised,H1|Compromised,0.005,spatial
H78|Compromised,H2|Compromised,0.005,spatial
H78|Compromised,H3|Compromised,0.005,spatial
H78|Compromised,H4|Compromised,0.005,spatial
H78|Compromised,H5|Compromised,0.005,spatial
H78|Compromised,H6|Compromised,0.005,spatial
H78|Compromised,H7|Compromised,0.005,spatial
H78|Compromised,H8|Compromised,0.005,spatial
H78|Compromised,H9|Compromised,0.005,spatial
H78|Compromised,H10|Compromised,0.005,spatial
H78|Compromised,H11|Compromised,0.005,spatial
H78|Compromised,H12|Compromised,0.005,spatial
H78|Compromised,H13|Compromised,0.005,spatial
H78|Compromised,H14|Compromised,0.005,spatial
H78|Compromised,H15|Compromised,0.005,spatial
H78|Compromised,H16|Compromised,0.005,spatial
H78|Compromised,H17|Compromised,0.005,spatial
H78|Compromised,H18|Compromised,0.005,spatial
H78|Compromised,H19|Compromised,0.005,spatial
H78|Compromised,H20|Compromised,0.005,spatial
H78|Compromised,H21|Compromised,0.005,spatial
H78|Compromised,H22|Compromised,0.005,spatial
H78|Compromised,H23|Compromised,0.005,spatial
H78|Compromised,H24|Compromised,0.005,spatial
H78|Compromised,H25|Compromised,0.005,spatial
H78|Compromised,H26|Compromised,0.005,spatial
H78|Compromised,H27|Compromised,0.005,spatial
H78|Compromised,H28|Compromised,0.005,spatial
H78|Compromised,H29|Compromised,0.005,spatial
H78|Compromised,H30|Compromised,0.005,spatial
H78|Compromised,H31|Compromised,0.005,spatial
H78|Compromised,H32|Compromised,0.005,spatial
H78|Compromised,H33|Compromised,0.005,spatial
H78|Compromised,H34|Compromised,0.005,spatial
H78|Compromised,H35|Compromised,0.005,spatial
H78|Compromised,H36|Compromised,0.005,spatial
H78|Compromised,H37|Compromised,0.005,spatial
H78|Compromised,H38|Compromised,0.005,spatial
H78|Compromised,H39|Compromised,0.005,spatial
H78|Compromised,H40|Compromised,0.005,spatial
H78|Compromised,H41|Compromised,0.005,spatial
H78|Compromised,H42|Compromised,0.005,spatial
H78|Compromised,H43|Compromised,0.005,spatial
H78|Compromised,H44|Compromised,0.005,spatial
H78|Compromised,H45|Compromised,0.005,spatial
H78|Compromised,H46|Compromised,0.005,spatial
H78|Compromised,H47|Compromised,0.005,spatial
H78|Compromised,H48|Compromised,0.005,spatial
H78|Compromised,H49|Compromised,0.005,spatial
H78|Compromised,H50|Compromised,0.005,spatial
H78|Compromised,H51|Compromised,0.005,spatial
H78|Compromised,H52|Compromised,0.005,spatial
H78|Compromised,H53|Compromised,0.005,spatial
H78|Compromised,H54|Compromised,0.005,spatial
H78|Compromised,H55|Compromised,0.005,spatial
H78|Compromised,H56|Compromised,0.005,spatial
H78|Compromised,H57|Compromised,0.005,spatial
H78|Compromised,H58|Compromised,0.005,spatial
H78|Compromised,H59|Compromised,0.005,spatial
H78|Compromised,H60|Compromised,0.005,spatial
H78|Compromised,H61|Compromised,0.005,spatial
H78|Compromised,H62|Compromised,0.005,spatial
H78|Compromised,H63|Compromised,0.005,spatial
H78|Compromised,H64|Compromised,0.005,spatial
H78|Compromised,H65|Compromised,0.005,spatial
H78|Compromised,H66|Compromised,0.005,spatial
H78|Compromised,H67|Compromised,0.005,spatial
H78|Compromised,H68|Compromised,0.005,spatial
H78|Compromised,H69|Compromised,0.005,spatial
H78|Compromised,H70|Compromised,0.005,spatial
H78|Compromised,H71|Compromised,0.005,spatial
H78|Compromised,H72|Compromised,0.005,spatial
H78|Compromised,H73|Compromised,0.005,spatial
H78|Compromised,H74|Compromised,0.005,spatial
H78|Compromised,H75|Compromised,0.005,spatial
H78|Compromised,H76|Compromised,0.005,spatial
H78|Compromised,H77|Compromised,0.005,spatial
H78|Compromised,H79|Compromised,0.005,spatial
H78|Compromised,H80|Compromised,0.005,spatial
H78|Compromised,H81|Compromised,0.005,spatial
H78|Compromised,H82|Compromised,0.005,spatial
H78|Compromised,H83|Compromised,0.005,spatial
H78|Compromised,H84|Compromised,0.005,spatial
H78|Compromised,H85|Compromised,0.005,spatial
H78|Compromised,H86|Compromised,0.005,spatial
H78|Compromised,H87|Compromised,0.005,spatial
H78|Compromised,H88|Compromised,0.005,spatial
H79|Normal,H79|Compromised,0.04082199452025513,internal
H79|Compromised,H79|Down,0.09431067947124132,internal
H79|Down,H79|Mitigated,0.07257069283483544,internal
H79|Mitigated,H79|Recovered,0.07257069283483544,internal
H79|Compromised,H0|Compromised,0.005,spatial
H79|Compromised,H1|Compromised,0.005,spatial
H79|Compromised,H2|Compromised,0.005,spatial
H79|Compromised,H3|Compromised,0.005,spatial
H79|Compromised,H4|Compromised,0.005,spatial
H79|Compromised,H5|Compromised,0.005,spatial
H79|Compromised,H6|Compromised,0.005,spatial
H79|Compromised,H7|Compromised,0.005,spatial
H79|Compromised,H8|Compromised,0.005,spatial
H79|Compromised,H9|Compromised,0.005,spatial
H79|Compromised,H10|Compromised,0.005,spatial
H79|Compromised,H11|Compromised,0.005,spatial
H79|Compromised,H12|Compromised,0.005,spatial
H79|Compromised,H13|Compromised,0.005,spatial
H79|Compromised,H14|Compromised,0.005,spatial
H79|Compromised,H15|Compromised,0.005,spatial
H79|Compromised,H16|Compromised,0.005,spatial
H79|Compromised,H17|Compromised,0.005,spatial
H79|Compromised,H18|Compromised,0.005,spatial
H79|Compromised,H19|Compromised,0.005,spatial
H79|Compromised,H20|Compromised,0.005,spatial
H79|Compromised,H21|Compromised,0.005,spatial
H79|Compromised,H22|Compromised,0.005,spatial
H79|Compromised,H23|Compromised,0.005,spatial
H79|Compromised,H24|Compromised,0.005,spatial
H79|Compromised,H25|Compromised,0.005,spatial
H79|Compromised,H26|Compromised,0.005,spatial
H79|Compromised,H27|Compromised,0.005,spatial
H79|Compromised,H28|Compromised,0.005,spatial
H79|Compromised,H29|Compromised,0.005,spatial
H79|Compromised,H30|Compromised,0.005,spatial
H79|Compromised,H31|Compromised,0.005,spatial
H79|Compromised,H32|Compromised,0.005,spatial
H79|Compromised,H33|Compromised,0.005,spatial
H79|Compromised,H34|Compromised,0.005,spatial
H79|Compromised,H35|Compromised,0.005,spatial
H79|Compromised,H36|Compromised,0.005,spatial
H79|Compromised,H37|Compromised,0.005,spatial
H79|Compromised,H38|Compromised,0.005,spatial
H79|Compromised,H39|Compromised,0.005,spatial
H79|Compromised,H40|Compromised,0.005,spatial
H79|Compromised,H41|Compromised,0.005,spatial
H79|Compromised,H42|Compromised,0.005,spatial
H79|Compromised,H43|Compromised,0.005,spatial
H79|Compromised,H44|Compromised,0.005,spatial
H79|Compromised,H45|Compromised,0.005,spatial
H79|Compromised,H46|Compromised,0.005,spatial
H79|Compromised,H47|Compromised,0.005,spatial
H79|Compromised,H48|Compromised,0.005,spatial
H79|Compromised,H49|Compromised,0.005,spatial
H79|Compromised,H50|Compromised,0.005,spatial
H79|Compromised,H51|Compromised,0.005,spatial
H79|Compromised,H52|Compromised,0.005,spatial
H79|Compromised,H53|Compromised,0.005,spatial
H79|Compromised,H54|Compromised,0.005,spatial
H79|Compromised,H55|Compromised,0.005,spatial
H79|Compromised,H56|Compromised,0.005,spatial
H79|Compromised,H57|Compromised,0.005,spatial
H79|Compromised,H58|Compromised,0.005,spatial
H79|Compromised,H59|Compromised,0.005,spatial
H79|Compromised,H60|Compromised,0.005,spatial
H79|Compromised,H61|Compromised,0.005,spatial
H79|Compromised,H62|Compromised,0.005,spatial
H79|Compromised,H63|Compromised,0.005,spatial
H79|Compromised,H64|Compromised,0.005,spatial
H79|Compromised,H65|Compromised,0.005,spatial
H79|Compromised,H66|Compromised,0.005,spatial
H79|Compromised,H67|Compromised,0.005,spatial
H79|Compromised,H68|Compromised,0.005,spatial
H79|Compromised,H69|Compromised,0.005,spatial
H79|Compromised,H70|Compromised,0.005,spatial
H79|Compromised,H71|Compromised,0.005,spatial
H79|Compromised,H72|Compromised,0.005,spatial
H79|Compromised,H73|Compromised,0.005,spatial
H79|Compromised,H74|Compromised,0.005,spatial
H79|Compromised,H75|Compromised,0.005,spatial
H79|Compromised,H76|Compromised,0.005,spatial
H79|Compromised,H77|Compromised,0.005,spatial
H79|Compromised,H78|Compromised,0.005,spatial
H79|Compromised,H80|Compromised,0.005,spatial
H79|Compromised,H81|Compromised,0.005,spatial
H79|Compromised,H82|Compromised,0.005,spatial
H79|Compromised,H83|Compromised,0.005,spatial
H79|Compromised,H84|Compromised,0.005,spatial
H79|Compromised,H85|Compromised,0.005,spatial
H79|Compromised,H86|Compromised,0.005,spatial
H79|Compromised,H87|Compromised,0.005,spatial
H79|Compromised,H88|Compromised,0.005,spatial
H80|Normal,H80|Compromised,0.04082199452025513,internal
H80|Compromised,H80|Down,0.09431067947124132,internal
H80|Down,H80|Mitigated,0.07257069283483544,internal
H80|Mitigated,H80|Recovered,0.07257069283483544,internal
H80|Compromised,H0|Compromised,0.005,spatial
H80|Compromised,H1|Compromised,0.005,spatial
H80|Compromised,H2|Compromised,0.005,spatial
H80|Compromised,H3|Compromised,0.005,spatial
H80|Compromised,H4|Compromised,0.005,spatial
H80|Compromised,H5|Compromised,0.005,spatial
H80|Compromised,H6|Compromised,0.005,spatial
H80|Compromised,H7|Compromised,0.005,spatial
H80|Compromised,H8|Compromised,0.005,spatial
H80|Compromised,H9|Compromised,0.005,spatial
H80|Compromised,H10|Compromised,0.005,spatial
H80|Compromised,H11|Compromised,0.005,spatial
H80|Compromised,H12|Compromised,0.005,spatial
H80|Compromised,H13|Compromised,0.005,spatial
H80|Compromised,H14|Compromised,0.005,spatial
H80|Compromised,H15|Compromised,0.005,spatial
H80|Compromised,H16|Compromised,0.005,spatial
H80|Compromised,H17|Compromised,0.005,spatial
H80|Compromised,H18|Compromised,0.005,spatial
H80|Compromised,H19|Compromised,0.005,spatial
H80|Compromised,H20|Compromised,0.005,spatial
H80|Compromised,H21|Compromised,0.005,spatial
H80|Compromised,H22|Compromised,0.005,spatial
H80|Compromised,H23|Compromised,0.005,spatial
H80|Compromised,H24|Compromised,0.005,spatial
H80|Compromised,H25|Compromised,0.005,spatial
H80|Compromised,H26|Compromised,0.005,spatial
H80|Compromised,H27|Compromised,0.005,spatial
H80|Compromised,H28|Compromised,0.005,spatial
H80|Compromised,H29|Compromised,0.005,spatial
H80|Compromised,H30|Compromised,0.005,spatial
H80|Compromised,H31|Compromised,0.005,spatial
H80|Compromised,H32|Compromised,0.005,spatial
H80|Compromised,H33|Compromised,0.005,spatial
H80|Compromised,H34|Compromised,0.005,spatial
H80|Compromised,H35|Compromised,0.005,spatial
H80|Compromised,H36|Compromised,0.005,spatial
H80|Compromised,H37|Compromised,0.005,spatial
H80|Compromised,H38|Compromised,0.005,spatial
H80|Compromised,H39|Compromised,0.005,spatial
H80|Compromised,H40|Compromised,0.005,spatial
H80|Compromised,H41|Compromised,0.005,spatial
H80|Compromised,H42|Compromised,0.005,spatial
H80|Compromised,H43|Compromised,0.005,spatial
H80|Compromised,H44|Compromised,0.005,spatial
H80|Compromised,H45|Compromised,0.005,spatial
H80|Compromised,H46|Compromised,0.005,spatial
H80|Compromised,H47|Compromised,0.005,spatial
H80|Compromised,H48|Compromised,0.005,spatial
H80|Compromised,H49|Compromised,0.005,spatial
H80|Compromised,H50|Compromised,0.005,spatial
H80|Compromised,H51|Compromised,0.005,spatial
H80|Compromised,H52|Compromised,0.005,spatial
H80|Compromised,H53|Compromised,0.005,spatial
H80|Compromised,H54|Compromised,0.005,spatial
H80|Compromised,H55|Compromised,0.005,spatial
H80|Compromised,H56|Compromised,0.005,spatial
H80|Compromised,H57|Compromised,0.005,spatial
H80|Compromised,H58|Compromised,0.005,spatial
H80|Compromised,H59|Compromised,0.005,spatial
H80|Compromised,H60|Compromised,0.005,spatial
H80|Compromised,H61|Compromised,0.005,spatial
H80|Compromised,H62|Compromised,0.005,spatial
H80|Compromised,H63|Compromised,0.005,spatial
H80|Compromised,H64|Compromised,0.005,spatial
H80|Compromised,H65|Compromised,0.005,spatial
H80|Compromised,H66|Compromised,0.005,spatial
H80|Compromised,H67|Compromised,0.005,spatial
H80|Compromised,H68|Compromised,0.005,spatial
H80|Compromised,H69|Compromised,0.005,spatial
H80|Compromised,H70|Compromised,0.005,spatial
H80|Compromised,H71|Compromised,0.005,spatial
H80|Compromised,H72|Compromised,0.005,spatial
H80|Compromised,H73|Compromised,0.005,spatial
H80|Compromised,H74|Compromised,0.005,spatial
H80|Compromised,H75|Compromised,0.005,spatial
H80|Compromised,H76|Compromised,0.005,spatial
H80|Compromised,H77|Compromised,0.005,spatial
H80|Compromised,H78|Compromised,0.005,spatial
H80|Compromised,H79|Compromised,0.005,spatial
H80|Compromised,H81|Compromised,0.005,spatial
H80|Compromised,H82|Compromised,0.005,spatial
H80|Compromised,H83|Compromised,0.005,spatial
H80|Compromised,H84|Compromised,0.005,spatial
H80|Compromised,H85|Compromised,0.005,spatial
H80|Compromised,H86|Compromised,0.005,spatial
H80|Compromised,H87|Compromised,0.005,spatial
H80|Compromised,H88|Compromised,0.005,spatial
H81|Normal,H81|Compromised,0.04082199452025513,internal
H81|Compromised,H81|Down,0.09431067947124132,internal
H81|Down,H81|Mitigated,0.07257069283483544,internal
H81|Mitigated,H81|Recovered,0.07257069283483544,internal
H81|Compromised,H0|Compromised,0.005,spatial
H81|Compromised,H1|Compromised,0.005,spatial
H81|Compromised,H2|Compromised,0.005,spatial
H81|Compromised,H3|Compromised,0.005,spatial
H81|Compromised,H4|Compromised,0.005,spatial
H81|Compromised,H5|Compromised,0.005,spatial
H81|Compromised,H6|Compromised,0.005,spatial
H81|Compromised,H7|Compromised,0.005,spatial
H81|Compromised,H8|Compromised,0.005,spatial
H81|Compromised,H9|Compromised,0.005,spatial
H81|Compromised,H10|Compromised,0.005,spatial
H81|Compromised,H11|Compromised,0.005,spatial
H81|Compromised,H12|Compromised,0.005,spatial
H81|Compromised,H13|Compromised,0.005,spatial
H81|Compromised,H14|Compromised,0.005,spatial
H81|Compromised,H15|Compromised,0.005,spatial
H81|Compromised,H16|Compromised,0.005,spatial
H81|Compromised,H17|Compromised,0.005,spatial
H81|Compromised,H18|Compromised,0.005,spatial
H81|Compromised,H19|Compromised,0.005,spatial
H81|Compromised,H20|Compromised,0.005,spatial
H81|Compromised,H21|Compromised,0.005,spatial
H81|Compromised,H22|Compromised,0.005,spatial
H81|Compromised,H23|Compromised,0.005,spatial
H81|Compromised,H24|Compromised,0.005,spatial
H81|Compromised,H25|Compromised,0.005,spatial
H81|Compromised,H26|Compromised,0.005,spatial
H81|Compromised,H27|Compromised,0.005,spatial
H81|Compromised,H28|Compromised,0.005,spatial
H81|Compromised,H29|Compromised,0.005,spatial
H81|Compromised,H30|Compromised,0.005,spatial
H81|Compromised,H31|Compromised,0.005,spatial
H81|Compromised,H32|Compromised,0.005,spatial
H81|Compromised,H33|Compromised,0.005,spatial
H81|Compromised,H34|Compromised,0.005,spatial
H81|Compromised,H35|Compromised,0.005,spatial
H81|Compromised,H36|Compromised,0.005,spatial
H81|Compromised,H37|Compromised,0.005,spatial
H81|Compromised,H38|Compromised,0.005,spatial
H81|Compromised,H39|Compromised,0.005,spatial
H81|Compromised,H40|Compromised,0.005,spatial
H81|Compromised,H41|Compromised,0.005,spatial
H81|Compromised,H42|Compromised,0.005,spatial
H81|Compromised,H43|Compromised,0.005,spatial
H81|Compromised,H44|Compromised,0.005,spatial
H81|Compromised,H45|Compromised,0.005,spatial
H81|Compromised,H46|Compromised,0.005,spatial
H81|Compromised,H47|Compromised,0.005,spatial
H81|Compromised,H48|Compromised,0.005,spatial
H81|Compromised,H49|Compromised,0.005,spatial
H81|Compromised,H50|Compromised,0.005,spatial
H81|Compromised,H51|Compromised,0.005,spatial
H81|Compromised,H52|Compromised,0.005,spatial
H81|Compromised,H53|Compromised,0.005,spatial
H81|Compromised,H54|Compromised,0.005,spatial
H81|Compromised,H55|Compromised,0.005,spatial
H81|Compromised,H56|Compromised,0.005,spatial
H81|Compromised,H57|Compromised,0.005,spatial
H81|Compromised,H58|Compromised,0.005,spatial
H81|Compromised,H59|Compromised,0.005,spatial
H81|Compromised,H60|Compromised,0.005,spatial
H81|Compromised,H61|Compromised,0.005,spatial
H81|Compromised,H62|Compromised,0.005,spatial
H81|Compromised,H63|Compromised,0.005,spatial
H81|Compromised,H64|Compromised,0.005,spatial
H81|Compromised,H65|Compromised,0.005,spatial
H81|Compromised,H66|Compromised,0.005,spatial
H81|Compromised,H67|Compromised,0.005,spatial
H81|Compromised,H68|Compromised,0.005,spatial
H81|Compromised,H69|Compromised,0.005,spatial
H81|Compromised,H70|Compromised,0.005,spatial
H81|Compromised,H71|Compromised,0.005,spatial
H81|Compromised,H72|Compromised,0.005,spatial
H81|Compromised,H73|Compromised,0.005,spatial
H81|Compromised,H74|Compromised,0.005,spatial
H81|Compromised,H75|Compromised,0.005,spatial
H81|Compromised,H76|Compromised,0.005,spatial
H81|Compromised,H77|Compromised,0.005,spatial
H81|Compromised,H78|Compromised,0.005,spatial
H81|Compromised,H79|Compromised,0.005,spatial
H81|Compromised,H80|Compromised,0.005,spatial
H81|Compromised,H82|Compromised,0.005,spatial
H81|Compromised,H83|Compromised,0.005,spatial
H81|Compromised,H84|Compromised,0.005,spatial
H81|Compromised,H85|Compromised,0.005,spatial
H81|Compromised,H86|Compromised,0.005,spatial
H81|Compromised,H87|Compromised,0.005,spatial
H81|Compromised,H88|Compromised,0.005,spatial
H82|Normal,H82|Compromised,0.04082199452025513,internal
H82|Compromised,H82|Down,0.09431067947124132,internal
H82|Down,H82|Mitigated,0.07257069283483544,internal
H82|Mitigated,H82|Recovered,0.07257069283483544,internal
H82|Compromised,H0|Compromised,0.005,spatial
